GCF1004	GCF101	GCF1032	GCF1039	GCF1042	GCF1045	GCF1053	GCF1065	GCF1068	GCF1069	GCF1074	GCF1086	GCF110	GCF1116	GCF1131	GCF1135	GCF1141	GCF1146	GCF1161	GCF1187	GCF119	GCF1193	GCF1195	GCF1201	GCF1206	GCF1208	GCF1216	GCF1228	GCF1230	GCF1231	GCF1232	GCF1243	GCF1256	GCF1260	GCF1261	GCF1275	GCF1296	GCF1302	GCF1307	GCF1311	GCF1319	GCF1330	GCF1358	GCF1382	GCF1389	GCF1393	GCF1395	GCF1396	GCF1399	GCF1404	GCF1405	GCF1408	GCF1410	GCF1411	GCF1412	GCF1414	GCF1416	GCF1417	GCF1421	GCF1423	GCF1425	GCF1426	GCF1427	GCF1428	GCF1430	GCF1433	GCF1436	GCF1441	GCF1443	GCF1444	GCF1449	GCF1455	GCF1458	GCF146	GCF1460	GCF1466	GCF1468	GCF1469	GCF1472	GCF1474	GCF1476	GCF1478	GCF1482	GCF1483	GCF1486	GCF1487	GCF1488	GCF1494	GCF1495	GCF1496	GCF1498	GCF1501	GCF1509	GCF1532	GCF1536	GCF1542	GCF1547	GCF1548	GCF1549	GCF1553	GCF1563	GCF1566	GCF1567	GCF159	GCF1591	GCF1594	GCF1601	GCF1612	GCF1616	GCF1633	GCF1640	GCF1647	GCF1650	GCF1660	GCF1661	GCF1666	GCF167	GCF1672	GCF1682	GCF1684	GCF1703	GCF1716	GCF1731	GCF1735	GCF1743	GCF1746	GCF1750	GCF1761	GCF1763	GCF1769	GCF1781	GCF1786	GCF179	GCF1791	GCF1792	GCF1793	GCF1796	GCF180	GCF1822	GCF1823	GCF1827	GCF1830	GCF1833	GCF1845	GCF1850	GCF1852	GCF1857	GCF1859	GCF186	GCF1862	GCF1865	GCF1875	GCF1879	GCF1881	GCF1884	GCF1885	GCF190	GCF1900	GCF1907	GCF1908	GCF191	GCF1911	GCF1912	GCF1945	GCF1948	GCF1954	GCF1960	GCF1968	GCF1983	GCF1993	GCF2000	GCF2005	GCF2006	GCF2008	GCF2010	GCF2011	GCF2015	GCF2019	GCF2034	GCF2040	GCF2041	GCF2042	GCF2044	GCF2053	GCF2055	GCF2061	GCF2068	GCF2073	GCF208	GCF2083	GCF2087	GCF2088	GCF2097	GCF2103	GCF2105	GCF211	GCF2122	GCF2123	GCF2132	GCF2133	GCF2134	GCF2135	GCF2137	GCF2138	GCF2139	GCF2150	GCF2151	GCF2153	GCF2161	GCF2163	GCF2164	GCF2165	GCF2167	GCF2170	GCF2171	GCF2181	GCF2186	GCF2189	GCF219	GCF2191	GCF2193	GCF2203	GCF2206	GCF2212	GCF2216	GCF222	GCF2228	GCF2230	GCF2243	GCF2245	GCF2246	GCF225	GCF2255	GCF2260	GCF2264	GCF2266	GCF2268	GCF2272	GCF2277	GCF2281	GCF2286	GCF2288	GCF2289	GCF2290	GCF2312	GCF2317	GCF2318	GCF232	GCF2330	GCF2331	GCF2334	GCF2335	GCF2340	GCF2347	GCF2349	GCF2357	GCF2362	GCF2366	GCF2367	GCF2368	GCF2375	GCF2377	GCF2384	GCF2385	GCF2386	GCF2387	GCF2390	GCF2392	GCF2393	GCF2395	GCF2397	GCF2399	GCF2400	GCF2402	GCF2405	GCF2407	GCF2408	GCF2410	GCF2411	GCF2414	GCF2416	GCF2417	GCF2422	GCF2424	GCF2425	GCF2427	GCF2430	GCF2432	GCF2433	GCF2439	GCF2445	GCF2449	GCF2451	GCF2452	GCF2455	GCF2457	GCF2458	GCF2461	GCF2462	GCF2465	GCF2466	GCF2469	GCF247	GCF2472	GCF2476	GCF2478	GCF2479	GCF2480	GCF2482	GCF2483	GCF2486	GCF2487	GCF2493	GCF2494	GCF2496	GCF2497	GCF2498	GCF2500	GCF2502	GCF2504	GCF2507	GCF2509	GCF2513	GCF2515	GCF2517	GCF2519	GCF2524	GCF2525	GCF2526	GCF2527	GCF2528	GCF2538	GCF2541	GCF2543	GCF2544	GCF2549	GCF2551	GCF2552	GCF2553	GCF2554	GCF2555	GCF2556	GCF2557	GCF2558	GCF2559	GCF256	GCF2562	GCF2563	GCF2574	GCF2576	GCF2578	GCF2581	GCF2583	GCF2585	GCF2586	GCF2589	GCF2598	GCF2599	GCF26	GCF2602	GCF2605	GCF2612	GCF2614	GCF2616	GCF2618	GCF2620	GCF2621	GCF2627	GCF2628	GCF2629	GCF2630	GCF2636	GCF2645	GCF2646	GCF265	GCF2652	GCF2653	GCF2654	GCF2660	GCF2661	GCF2664	GCF2666	GCF2668	GCF2672	GCF2674	GCF2682	GCF2689	GCF2699	GCF2700	GCF2716	GCF2717	GCF2721	GCF2725	GCF2729	GCF2733	GCF2747	GCF2754	GCF2755	GCF2756	GCF276	GCF2761	GCF2763	GCF2764	GCF2768	GCF2769	GCF2773	GCF2774	GCF2779	GCF2780	GCF2781	GCF2793	GCF2799	GCF2801	GCF2803	GCF2804	GCF2805	GCF2806	GCF2807	GCF2808	GCF2810	GCF2812	GCF2817	GCF2818	GCF2819	GCF2824	GCF2825	GCF2827	GCF2828	GCF2829	GCF2830	GCF2832	GCF2836	GCF2837	GCF2838	GCF2842	GCF2843	GCF2844	GCF2845	GCF2848	GCF2850	GCF2852	GCF2853	GCF2854	GCF2856	GCF2861	GCF2865	GCF2866	GCF2868	GCF2869	GCF2871	GCF2873	GCF2876	GCF2883	GCF2889	GCF2890	GCF2891	GCF2895	GCF2899	GCF2901	GCF2902	GCF2903	GCF2904	GCF2905	GCF2907	GCF2909	GCF2910	GCF2915	GCF2916	GCF2917	GCF2918	GCF2919	GCF2920	GCF2921	GCF2924	GCF2927	GCF2928	GCF2929	GCF2932	GCF2938	GCF2939	GCF2940	GCF2943	GCF2948	GCF2950	GCF2952	GCF2953	GCF2956	GCF2957	GCF2959	GCF2961	GCF2969	GCF2972	GCF2973	GCF2974	GCF2976	GCF2979	GCF2980	GCF2982	GCF2984	GCF2985	GCF2987	GCF2989	GCF2991	GCF2992	GCF2994	GCF2997	GCF2998	GCF3001	GCF3005	GCF3006	GCF3007	GCF3008	GCF3009	GCF3010	GCF3012	GCF3013	GCF3018	GCF3019	GCF3025	GCF3029	GCF3033	GCF3034	GCF3038	GCF3042	GCF3046	GCF3047	GCF3053	GCF3057	GCF3058	GCF3060	GCF3062	GCF3063	GCF3064	GCF3065	GCF3066	GCF3069	GCF3070	GCF3071	GCF3072	GCF3074	GCF3079	GCF3085	GCF3087	GCF3090	GCF3091	GCF3092	GCF3093	GCF3094	GCF3095	GCF3097	GCF3098	GCF3099	GCF31	GCF3100	GCF3102	GCF3103	GCF3104	GCF3105	GCF3106	GCF3107	GCF3109	GCF3110	GCF3112	GCF3113	GCF3114	GCF3115	GCF3116	GCF3118	GCF3119	GCF3120	GCF3121	GCF3122	GCF3123	GCF3124	GCF3126	GCF3127	GCF3130	GCF3131	GCF3132	GCF3133	GCF3134	GCF3135	GCF341	GCF352	GCF372	GCF375	GCF391	GCF407	GCF410	GCF441	GCF444	GCF447	GCF456	GCF460	GCF466	GCF472	GCF473	GCF485	GCF486	GCF490	GCF491	GCF496	GCF511	GCF531	GCF537	GCF543	GCF552	GCF557	GCF56	GCF562	GCF565	GCF570	GCF573	GCF584	GCF588	GCF589	GCF590	GCF598	GCF604	GCF616	GCF621	GCF686	GCF691	GCF702	GCF713	GCF719	GCF727	GCF728	GCF738	GCF74	GCF751	GCF755	GCF764	GCF771	GCF772	GCF785	GCF791	GCF795	GCF819	GCF828	GCF841	GCF855	GCF864	GCF868	GCF876	GCF883	GCF891	GCF893	GCF899	GCF908	GCF909	GCF911	GCF935	GCF936	GCF938	GCF939	GCF943	GCF944	GCF946	GCF949	GCF952	GCF956	GCF957	GCF959	GCF96	GCF966	GCF981	GCF986
MO_004	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
MO_005	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
MO_007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MO_010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
MO_034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
MO_035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	1	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
